time,student_id,latitude,longitude
2013-03-29 13:43:29,1,43.70454440,-72.29481210
2013-03-29 14:03:30,1,43.70867860,-72.28377550
2013-03-29 14:23:29,1,43.70874180,-72.28371250
2013-03-29 14:43:29,1,43.70867090,-72.28370560
2013-03-29 15:03:29,1,43.70870220,-72.28377430
2013-03-29 15:23:30,1,43.70529060,-72.29032030
2013-03-29 15:43:29,1,43.70529810,-72.29031080
2013-03-29 16:03:29,1,43.70531790,-72.29023540
2013-03-29 16:23:32,1,43.70669640,-72.28913410
2013-03-29 16:43:30,1,43.70211690,-72.28801060
2013-03-29 17:03:29,1,43.70209960,-72.28798630
2013-03-29 17:23:29,1,43.70860730,-72.28713020
2013-03-29 18:03:29,1,43.70176520,-72.28819630
2013-03-29 18:23:29,1,43.70160320,-72.28801760
2013-03-29 18:43:29,1,43.70171440,-72.28817130
2013-03-29 19:03:29,1,43.70175520,-72.28822520
2013-03-29 19:23:29,1,43.70177600,-72.28820390
2013-03-29 19:43:29,1,43.70177280,-72.28820360
2013-03-29 19:45:25,1,43.70177280,-72.28820360
2013-03-29 20:03:29,1,43.70176420,-72.28821530
2013-03-29 20:23:29,1,43.70662280,-72.28916170
2013-03-29 20:43:29,1,43.70665130,-72.28897460
2013-03-29 21:03:29,1,43.70666870,-72.28900000
2013-03-29 21:23:29,1,43.70672040,-72.28915920
2013-03-29 21:43:29,1,43.70670750,-72.28913990
2013-03-29 22:03:29,1,43.70672030,-72.28924160
2013-03-29 22:23:29,1,43.70669400,-72.28908030
2013-03-29 22:43:29,1,43.70665820,-72.28911990
2013-03-29 23:03:29,1,43.70667270,-72.28910920
2013-03-29 23:23:29,1,43.70664080,-72.28903950
2013-03-30 00:03:29,1,43.70673640,-72.28905380
2013-03-30 00:23:29,1,43.70671680,-72.28919070
2013-03-30 00:32:58,1,43.70671680,-72.28919070
2013-03-30 00:43:29,1,43.70668060,-72.28922470
2013-03-30 01:03:29,1,43.70670450,-72.28914600
2013-03-30 01:22:44,1,43.70679694,-72.28912395
2013-03-30 01:42:33,1,43.70672125,-72.28910562
2013-03-30 02:03:29,1,43.70675080,-72.28912250
2013-03-30 02:23:29,1,43.70665880,-72.28912660
2013-03-30 02:43:29,1,43.70663810,-72.28905250
2013-03-30 03:03:29,1,43.70663830,-72.28905250
2013-03-30 03:23:29,1,43.70665300,-72.28902320
2013-03-30 03:43:29,1,43.70663840,-72.28905230
2013-03-30 04:03:29,1,43.70665330,-72.28899240
2013-03-30 04:23:29,1,43.70667890,-72.28914440
2013-03-30 04:43:29,1,43.70664880,-72.28905910
2013-03-30 05:03:29,1,43.70665350,-72.28900350
2013-03-30 05:23:25,1,43.70674053,-72.28929574
2013-03-30 05:43:25,1,43.70686259,-72.28914729
2013-03-30 06:03:29,1,43.70665730,-72.28909550
2013-03-30 06:23:24,1,43.70692552,-72.28947584
2013-03-30 06:43:24,1,43.70694356,-72.28912486
2013-03-30 07:03:25,1,43.70671418,-72.28922670
2013-03-30 07:23:29,1,43.70669620,-72.28911010
2013-03-30 07:43:29,1,43.70669310,-72.28912200
2013-03-30 08:03:23,1,43.70668161,-72.28929323
2013-03-30 08:23:29,1,43.70666210,-72.28912840
2013-03-30 08:43:22,1,43.70677452,-72.28907323
2013-03-30 09:03:23,1,43.70668397,-72.28940339
2013-03-30 09:23:23,1,43.70686261,-72.28913511
2013-03-30 09:43:23,1,43.70674844,-72.28896022
2013-03-30 10:03:23,1,43.70688437,-72.28925208
2013-03-30 10:23:23,1,43.70666324,-72.28930160
2013-03-30 10:43:30,1,43.70672485,-72.28925809
2013-03-30 11:03:31,1,43.70685722,-72.28908173
2013-03-30 11:23:31,1,43.70683270,-72.28912254
2013-03-30 11:43:31,1,43.70669102,-72.28913890
2013-03-30 12:03:31,1,43.70672240,-72.28950274
2013-03-30 12:23:31,1,43.70683818,-72.28933947
2013-03-30 12:43:29,1,43.70667310,-72.28909700
2013-03-30 13:03:30,1,43.70674636,-72.28915043
2013-03-30 13:23:29,1,43.70666870,-72.28906400
2013-03-30 13:43:30,1,43.70680782,-72.28892482
2013-03-30 14:03:29,1,43.70667980,-72.28908150
2013-03-30 14:23:30,1,43.70683217,-72.28919317
2013-03-30 14:43:29,1,43.70668240,-72.28907350
2013-03-30 15:03:28,1,43.70678439,-72.28898274
2013-03-30 15:23:30,1,43.70677676,-72.28902977
2013-03-30 16:03:29,1,43.70426110,-72.28911070
2013-03-30 16:23:29,1,43.70663740,-72.28905090
2013-03-30 16:43:29,1,43.70667000,-72.28906030
2013-03-30 17:03:29,1,43.70665410,-72.28900080
2013-03-30 17:23:29,1,43.70667170,-72.28912480
2013-03-30 17:43:29,1,43.70665910,-72.28902990
2013-03-30 18:03:29,1,43.70663810,-72.28905250
2013-03-30 18:23:29,1,43.70661960,-72.28897310
2013-03-30 18:43:29,1,43.70673750,-72.28931100
2013-03-30 19:03:29,1,43.70667070,-72.28905570
2013-03-30 19:23:30,1,43.70436920,-72.30049180
2013-03-30 19:43:29,1,43.70427640,-72.30031740
2013-03-30 20:03:29,1,43.70430090,-72.30039350
2013-03-30 20:23:29,1,43.70423220,-72.30008170
2013-03-30 20:43:29,1,43.70406570,-72.30012100
2013-03-30 21:03:29,1,43.70429670,-72.30040370
2013-03-30 21:43:29,1,43.70661850,-72.28904530
2013-03-30 22:03:29,1,43.70660990,-72.28902140
2013-03-30 22:23:29,1,43.70665320,-72.28900160
2013-03-30 22:27:26,1,43.70665320,-72.28900160
2013-03-30 22:43:29,1,43.70664010,-72.28903980
2013-03-30 23:03:29,1,43.70665960,-72.28900190
2013-03-30 23:23:29,1,43.70663820,-72.28905230
2013-03-30 23:43:29,1,43.70664820,-72.28903990
2013-03-31 00:03:29,1,43.70665670,-72.28901250
2013-03-31 00:23:29,1,43.70670050,-72.28910970
2013-03-31 00:43:29,1,43.70666930,-72.28910120
2013-03-31 01:03:29,1,43.70667600,-72.28905790
2013-03-31 01:23:29,1,43.70667260,-72.28913450
2013-03-31 01:43:29,1,43.70666110,-72.28908930
2013-03-31 02:03:29,1,43.70666210,-72.28906590
2013-03-31 02:23:25,1,43.70680994,-72.28923207
2013-03-31 02:43:29,1,43.70662060,-72.28897470
2013-03-31 03:03:29,1,43.70669160,-72.28913500
2013-03-31 03:23:29,1,43.70665210,-72.28896690
2013-03-31 03:43:29,1,43.70663700,-72.28911360
2013-03-31 04:03:29,1,43.70671270,-72.28948090
2013-03-31 04:23:29,1,43.70666660,-72.28906540
2013-03-31 04:43:29,1,43.70668440,-72.28908370
2013-03-31 05:03:29,1,43.70666410,-72.28903690
2013-03-31 05:23:29,1,43.70667990,-72.28907320
2013-03-31 05:43:25,1,43.70684905,-72.28903770
2013-03-31 06:03:25,1,43.70676736,-72.28916042
2013-03-31 06:23:25,1,43.70677502,-72.28908747
2013-03-31 06:43:24,1,43.70669965,-72.28905039
2013-03-31 07:03:29,1,43.70666900,-72.28910020
2013-03-31 07:23:29,1,43.70665250,-72.28907610
2013-03-31 07:43:25,1,43.70659035,-72.28942062
2013-03-31 08:03:29,1,43.70667490,-72.28905790
2013-03-31 08:23:29,1,43.70669580,-72.28912720
2013-03-31 08:43:23,1,43.70675741,-72.28922604
2013-03-31 09:03:29,1,43.70665370,-72.28906870
2013-03-31 09:23:24,1,43.70677532,-72.28915739
2013-03-31 09:43:24,1,43.70669665,-72.28913702
2013-03-31 10:03:22,1,43.70683089,-72.28921574
2013-03-31 10:23:29,1,43.70665590,-72.28905730
2013-03-31 10:43:29,1,43.70666230,-72.28909320
2013-03-31 11:03:24,1,43.70690210,-72.28914778
2013-03-31 11:23:29,1,43.70667740,-72.28906890
2013-03-31 11:43:29,1,43.70667870,-72.28910220
2013-03-31 12:03:29,1,43.70667850,-72.28905220
2013-03-31 12:23:29,1,43.70668060,-72.28908140
2013-03-31 12:43:29,1,43.70667220,-72.28914630
2013-03-31 13:03:31,1,43.70671439,-72.28924089
2013-03-31 13:23:29,1,43.70667260,-72.28906970
2013-03-31 13:43:31,1,43.70672338,-72.28919139
2013-03-31 14:03:29,1,43.70665290,-72.28907880
2013-03-31 14:23:29,1,43.70666830,-72.28906020
2013-03-31 14:43:29,1,43.70669940,-72.28913210
2013-03-31 15:03:29,1,43.70666520,-72.28901050
2013-03-31 15:23:29,1,43.70676060,-72.28925290
2013-03-31 15:43:29,1,43.70674520,-72.28924720
2013-03-31 16:03:30,1,43.70684681,-72.28918176
2013-03-31 16:23:26,1,43.70664595,-72.28919965
2013-03-31 16:43:29,1,43.70667250,-72.28909010
2013-03-31 17:03:29,1,43.70665560,-72.28904480
2013-03-31 17:23:29,1,43.70661760,-72.28906600
2013-03-31 17:43:29,1,43.70665280,-72.28902380
2013-03-31 18:03:29,1,43.70665290,-72.28902360
2013-03-31 18:23:29,1,43.70665310,-72.28896310
2013-03-31 18:43:29,1,43.70663970,-72.28905140
2013-03-31 18:49:27,1,43.70663970,-72.28905140
2013-03-31 19:03:29,1,43.70665420,-72.28899330
2013-03-31 19:23:29,1,43.70665220,-72.28898030
2013-03-31 19:43:29,1,43.70665390,-72.28896640
2013-03-31 20:03:29,1,43.70665400,-72.28897560
2013-03-31 20:23:29,1,43.70664040,-72.28903990
2013-03-31 20:43:29,1,43.70665260,-72.28897570
2013-03-31 21:03:29,1,43.70665280,-72.28902390
2013-03-31 21:23:29,1,43.70665310,-72.28902380
2013-03-31 21:43:29,1,43.70665300,-72.28899940
2013-03-31 22:03:29,1,43.70664040,-72.28903990
2013-03-31 22:23:29,1,43.70665340,-72.28900590
2013-03-31 22:43:29,1,43.70665230,-72.28902250
2013-03-31 23:03:29,1,43.70665420,-72.28899370
2013-03-31 23:23:29,1,43.70663820,-72.28905230
2013-03-31 23:43:28,1,43.70682994,-72.28891468
2013-04-01 00:03:28,1,43.70691797,-72.28906957
2013-04-01 00:23:29,1,43.70673370,-72.28913100
2013-04-01 00:43:29,1,43.70666500,-72.28916720
2013-04-01 01:03:29,1,43.70663930,-72.28903830
2013-04-01 01:23:29,1,43.70667460,-72.28918860
2013-04-01 01:43:27,1,43.70667127,-72.28897856
2013-04-01 02:03:29,1,43.70675210,-72.28918920
2013-04-01 02:23:29,1,43.70666070,-72.28898780
2013-04-01 02:43:29,1,43.70665430,-72.28899280
2013-04-01 02:45:54,1,43.70665430,-72.28899280
2013-04-01 03:03:29,1,43.70666250,-72.28898990
2013-04-01 03:23:29,1,43.70665410,-72.28897140
2013-04-01 03:43:29,1,43.70665420,-72.28899280
2013-04-01 04:03:29,1,43.70665420,-72.28899970
2013-04-01 04:23:29,1,43.70665430,-72.28898830
2013-04-01 04:43:29,1,43.70665420,-72.28899070
2013-04-01 05:03:29,1,43.70665310,-72.28902370
2013-04-01 05:23:29,1,43.70665310,-72.28902330
2013-04-01 05:43:29,1,43.70681050,-72.28916970
2013-04-01 06:03:29,1,43.70670430,-72.28916360
2013-04-01 06:23:29,1,43.70672200,-72.28918020
2013-04-01 06:43:29,1,43.70673380,-72.28910640
2013-04-01 07:03:29,1,43.70669300,-72.28909630
2013-04-01 07:23:29,1,43.70671270,-72.28921660
2013-04-01 07:43:29,1,43.70672710,-72.28914570
2013-04-01 08:03:29,1,43.70675450,-72.28914230
2013-04-01 08:23:29,1,43.70667310,-72.28906240
2013-04-01 08:43:25,1,43.70691688,-72.28914558
2013-04-01 09:03:25,1,43.70665544,-72.28920334
2013-04-01 09:23:29,1,43.70668320,-72.28907970
2013-04-01 09:43:24,1,43.70670166,-72.28894571
2013-04-01 10:03:24,1,43.70680248,-72.28912747
2013-04-01 10:23:24,1,43.70674713,-72.28933201
2013-04-01 10:43:29,1,43.70665770,-72.28904440
2013-04-01 11:03:29,1,43.70669090,-72.28906140
2013-04-01 11:23:29,1,43.70668040,-72.28908780
2013-04-01 11:43:22,1,43.70679068,-72.28928302
2013-04-01 12:03:29,1,43.70668900,-72.28909330
2013-04-01 12:23:23,1,43.70686548,-72.28934628
2013-04-01 12:43:23,1,43.70656256,-72.28920358
2013-04-01 13:03:29,1,43.70669780,-72.28916820
2013-04-01 13:23:23,1,43.70677388,-72.28929464
2013-04-01 13:43:23,1,43.70670979,-72.28928619
2013-04-01 14:03:29,1,43.70668540,-72.28910510
2013-04-01 14:23:23,1,43.70683390,-72.28908492
2013-04-01 14:43:30,1,43.70682764,-72.28908081
2013-04-01 15:03:30,1,43.70676390,-72.28899079
2013-04-01 15:23:30,1,43.70672092,-72.28911189
2013-04-01 15:43:29,1,43.70532610,-72.29026540
2013-04-01 16:03:29,1,43.70529290,-72.29035930
2013-04-01 16:23:29,1,43.70659640,-72.28919020
2013-04-01 16:43:29,1,43.70162000,-72.28804500
2013-04-01 17:03:29,1,43.70191210,-72.28814070
2013-04-01 17:23:29,1,43.70176360,-72.28823530
2013-04-01 17:43:29,1,43.70171270,-72.28820080
2013-04-01 18:03:29,1,43.70171450,-72.28822610
2013-04-01 18:23:29,1,43.70173030,-72.28825930
2013-04-01 18:43:29,1,43.70172350,-72.28815250
2013-04-01 19:03:29,1,43.70176390,-72.28822540
2013-04-01 19:23:29,1,43.70175220,-72.28822820
2013-04-01 19:43:29,1,43.70173080,-72.28824740
2013-04-01 20:03:29,1,43.70173180,-72.28826890
2013-04-01 20:23:29,1,43.70176360,-72.28822820
2013-04-01 21:03:29,1,43.70664000,-72.28904010
2013-04-01 21:23:28,1,43.70691234,-72.28909285
2013-04-01 21:43:27,1,43.70691336,-72.28899523
2013-04-01 22:03:29,1,43.70676640,-72.28925050
2013-04-01 22:23:29,1,43.70666940,-72.28900770
2013-04-02 00:43:29,1,43.70666420,-72.28898400
2013-04-02 01:03:29,1,43.70676240,-72.28908410
2013-04-02 01:23:29,1,43.70665100,-72.28908310
2013-04-02 01:43:29,1,43.70663840,-72.28905230
2013-04-02 02:03:29,1,43.70667750,-72.28917150
2013-04-02 02:22:54,1,43.70667330,-72.28926250
2013-04-02 02:43:29,1,43.70663580,-72.28906600
2013-04-02 03:03:29,1,43.70667390,-72.28912070
2013-04-02 03:23:29,1,43.70663820,-72.28905210
2013-04-02 03:43:29,1,43.70665360,-72.28917950
2013-04-02 04:03:29,1,43.70667160,-72.28918070
2013-04-02 04:23:29,1,43.70666520,-72.28908320
2013-04-02 04:43:29,1,43.70667330,-72.28901140
2013-04-02 05:03:29,1,43.70671900,-72.28913410
2013-04-02 05:23:29,1,43.70664010,-72.28903990
2013-04-02 05:43:32,1,43.70679293,-72.28934260
2013-04-02 06:03:29,1,43.70666820,-72.28910280
2013-04-02 06:23:29,1,43.70665550,-72.28910740
2013-04-02 06:43:29,1,43.70665920,-72.28913950
2013-04-02 07:03:29,1,43.70669810,-72.28915330
2013-04-02 07:23:31,1,43.70676817,-72.28933385
2013-04-02 07:43:29,1,43.70671340,-72.28913840
2013-04-02 08:03:29,1,43.70668890,-72.28910360
2013-04-02 08:23:29,1,43.70664030,-72.28907920
2013-04-02 08:43:29,1,43.70668880,-72.28917410
2013-04-02 09:03:29,1,43.70665850,-72.28907480
2013-04-02 09:23:29,1,43.70660400,-72.28901780
2013-04-02 09:43:29,1,43.70669300,-72.28915730
2013-04-02 10:03:30,1,43.70673663,-72.28909932
2013-04-02 10:23:30,1,43.70680225,-72.28908106
2013-04-02 10:43:29,1,43.70665430,-72.28910710
2013-04-02 11:03:29,1,43.70666760,-72.28911510
2013-04-02 11:23:29,1,43.70659990,-72.28910930
2013-04-02 11:43:29,1,43.70665950,-72.28913310
2013-04-02 12:03:29,1,43.70666890,-72.28911830
2013-04-02 12:23:29,1,43.70662490,-72.28910380
2013-04-02 12:43:29,1,43.70671920,-72.28913930
2013-04-02 13:03:29,1,43.70678920,-72.28930811
2013-04-02 13:23:29,1,43.70669580,-72.28916370
2013-04-02 13:43:29,1,43.70665870,-72.28909850
2013-04-02 14:03:29,1,43.70668000,-72.28917600
2013-04-02 14:23:29,1,43.70666520,-72.28915740
2013-04-02 14:43:29,1,43.70668330,-72.28908710
2013-04-02 15:03:29,1,43.70667350,-72.28906360
2013-04-02 15:23:29,1,43.70666670,-72.28904220
2013-04-02 15:43:29,1,43.70667260,-72.28912410
2013-04-02 16:03:29,1,43.70667580,-72.28913530
2013-04-02 16:23:29,1,43.70666660,-72.28913230
2013-04-02 16:43:29,1,43.70666880,-72.28913780
2013-04-02 17:03:32,1,43.70313360,-72.29053470
2013-04-02 17:23:29,1,43.70298020,-72.29093010
2013-04-02 17:40:28,1,43.70193389,-72.28956045
2013-04-02 18:03:29,1,43.70394000,-72.28920470
2013-04-02 18:23:29,1,43.70663850,-72.28905310
2013-04-02 18:43:29,1,43.70669070,-72.28924670
2013-04-02 19:03:29,1,43.70663600,-72.28906650
2013-04-02 19:23:29,1,43.70668390,-72.28896780
2013-04-02 19:43:29,1,43.70665380,-72.28897020
2013-04-02 20:03:29,1,43.70663850,-72.28905270
2013-04-02 20:23:29,1,43.70666250,-72.28902480
2013-04-02 20:43:29,1,43.70663780,-72.28905270
2013-04-02 21:03:29,1,43.70665290,-72.28902370
2013-04-02 21:23:29,1,43.70666780,-72.28893820
2013-04-02 21:43:29,1,43.70659700,-72.28901770
2013-04-02 22:03:29,1,43.70667890,-72.28921150
2013-04-02 22:23:29,1,43.70663870,-72.28907360
2013-04-02 22:43:29,1,43.70662890,-72.28910270
2013-04-02 23:03:29,1,43.70663480,-72.28914420
2013-04-02 23:23:29,1,43.70668000,-72.28906140
2013-04-02 23:23:34,1,43.70668000,-72.28906140
2013-04-03 00:03:31,1,43.70165790,-72.28814930
2013-04-03 00:23:29,1,43.70156510,-72.28803430
2013-04-03 00:43:29,1,43.70665220,-72.28902320
2013-04-03 01:03:29,1,43.70676110,-72.28913000
2013-04-03 01:23:29,1,43.70670020,-72.28925990
2013-04-03 01:43:29,1,43.70665260,-72.28898730
2013-04-03 02:03:29,1,43.70663710,-72.28911220
2013-04-03 02:23:30,1,43.70430270,-72.29497600
2013-04-03 02:43:30,1,43.70429770,-72.29496590
2013-04-03 03:03:29,1,43.70433220,-72.29504050
2013-04-03 03:23:29,1,43.70433360,-72.29501240
2013-04-03 03:43:29,1,43.70433840,-72.29504430
2013-04-03 04:03:30,1,43.70430870,-72.29500120
2013-04-03 04:23:29,1,43.70433190,-72.29501780
2013-04-03 04:43:29,1,43.70431660,-72.29501860
